,order_id,user_id,platform,personal_or_business,placement_date,placement_weekday,placement_time,confirm_date,confirm_weekday,confirm_time,arrival_pickup_date,arrive_pickup_weekday,arrive_time,pickup_date,pickup_weekday,pickup_time,arrival_dest_date,arrival_dest_weekday,arrival_dest_time,distance,temperature,pickup_lat,pickup_long,dest_lat,dest_long,rider_id,pickup_to_arrival_time,placement_to_confirm_time,confirm_to_pickup_time
16394,15133,1849,3,Business,20,4,58410,20,4,58592,20,4,59211,20,4,59428,20,4,61654,5,25.1,-1.290894,36.822971,-1.2900089,36.7885633,576,2226,182,836
16395,22073,246,3,Business,12,1,46632,12,1,46653,12,1,47035,12,1,47309,12,1,47555,2,24.0,-1.2584143,36.8048002,-1.2591019,36.800577,756,246,21,656
16396,5770,1850,3,Business,6,4,55806,6,4,55921,6,4,56077,6,4,56218,6,4,56446,2,23.3,-1.2551895,36.7822034,-1.2638185,36.7832391,116,228,115,297
16397,16692,1724,3,Business,24,4,43243,24,4,43255,24,4,43454,24,4,44022,24,4,45410,9,21.4,-1.2553615,36.7895376,-1.2970279,36.761356,228,1388,12,767
16398,24502,1500,3,Business,29,5,33988,29,5,34078,29,5,36697,29,5,38728,29,5,40060,8,26.6,-1.3004062,36.829741,-1.2638185,36.7930057,763,1332,90,4650
16399,14699,393,3,Business,7,2,34543,7,2,34628,7,2,35360,7,2,37590,7,2,38695,6,23.25888921888938,-1.3167113,36.8301563,-1.3077869,36.8443207,155,1105,85,2962
16400,4847,1244,3,Business,29,5,46095,29,5,46377,29,5,47658,29,5,49712,29,5,51546,9,29.0,-1.272828,36.816608,-1.303596,36.778378,655,1834,282,3335
16401,16662,3445,1,Personal,21,4,58211,21,4,58263,21,4,58505,21,4,58738,21,4,59569,4,22.3,-1.2615983,36.8083096,-1.2516793,36.786481,216,831,52,475
16402,22912,3149,3,Business,26,5,53557,26,5,53996,26,5,54145,26,5,55716,26,5,56101,5,23.25888921888938,-1.3004062,36.829741,-1.3177547,36.8303703,97,385,439,1720
16403,17780,3727,3,Business,6,2,49162,6,2,49981,6,2,50246,6,2,50372,6,2,51110,3,27.4,-1.2963097,36.7688221,-1.2884128,36.7906666,958,738,819,391
16404,16505,2166,2,Personal,11,3,40280,11,3,40505,11,3,41776,11,3,42148,11,3,43042,8,19.0,-1.2804989,36.8303462,-1.2343087,36.84749,808,894,225,1643
16405,10908,1209,3,Business,3,3,29690,3,3,29843,3,3,30075,3,3,30632,3,3,32321,5,21.4,-1.3004062,36.829741,-1.3228003,36.8306435,690,1689,153,789
16406,15824,1368,3,Business,29,4,50859,29,4,51454,29,4,52800,29,4,53244,29,4,54501,8,24.9,-1.2571472,36.7950633,-1.2905979,36.8442582,404,1257,595,1790
16407,21974,2423,3,Business,3,3,54811,3,3,55110,3,3,56610,3,3,57239,3,3,58513,7,28.0,-1.2571472,36.7950633,-1.2963546,36.8037035,177,1274,299,2129
16408,15013,2180,3,Personal,18,1,32058,18,1,32093,18,1,34255,18,1,36007,18,1,39756,22,21.3,-1.207546,36.7913976,-1.2963097,36.7688221,190,3749,35,3914
16409,24333,496,3,Business,2,4,42686,2,4,42783,2,4,42795,2,4,43286,2,4,44063,6,23.25888921888938,-1.2551895,36.7822034,-1.2889024,36.8187402,291,777,97,503
16410,18828,635,3,Business,26,2,47469,26,2,47582,26,2,48961,26,2,52140,26,2,53427,6,29.8,-1.3042118,36.8301215,-1.2602337,36.7990548,649,1287,113,4558
16411,20365,685,3,Business,27,1,45902,27,1,46046,27,1,47074,27,1,47371,27,1,48931,12,20.9,-1.2489594,36.7358883,-1.265432,36.795034,269,1560,144,1325
16412,17348,1502,3,Business,20,3,41131,20,3,41162,20,3,41855,20,3,42167,20,3,42827,5,26.2,-1.2283403,36.8822756,-1.2232123,36.8932547,75,660,31,1005
16413,19487,2102,3,Business,22,5,59310,22,5,59571,22,5,60335,22,5,62729,22,5,66518,13,28.6,-1.3323107,36.8692616,-1.387054,36.919474,127,3789,261,3158
16414,14188,2174,3,Business,30,6,43500,30,6,43509,30,6,43708,30,6,46609,30,6,49178,22,26.4,-1.2482781,36.884092,-1.3470009,36.7619454,82,2569,9,3100
16415,16371,478,3,Business,29,5,54809,29,5,54824,29,5,55518,29,5,56844,29,5,58795,14,21.4,-1.3060302,36.7665044,-1.2579304,36.8019667,247,1951,15,2020
16416,24647,136,3,Business,11,1,33352,11,1,33457,11,1,34911,11,1,35959,11,1,36876,12,17.8,-1.2738338,36.782403,-1.3254522,36.7216584,205,917,105,2502
16417,13508,635,3,Business,10,4,31812,10,4,31840,10,4,32232,10,4,32966,10,4,35465,17,19.3,-1.2599563,36.7993439,-1.177202,36.8351183,427,2499,28,1126
16418,16132,2358,4,Business,28,1,42253,28,1,42377,28,1,43632,28,1,44010,28,1,45001,12,22.8,-1.2805198,36.8277612,-1.2154586,36.8830064,208,991,124,1633
16419,1925,3599,3,Business,10,5,35438,10,5,36153,10,5,37634,10,5,38288,10,5,38902,9,23.25888921888938,-1.3302996,36.8707935,-1.3280558,36.8816781,675,614,715,2135
16420,21525,503,1,Business,29,6,42176,29,6,42705,29,6,42763,29,6,44500,29,6,45806,13,25.2,-1.285382,36.8162878,-1.2859912,36.8756811,497,1306,529,1795
16421,19639,2801,3,Business,28,3,46551,28,3,46818,28,3,47260,28,3,48481,28,3,51693,9,23.25888921888938,-1.2595422,36.7871178,-1.2948468,36.8235652,137,3212,267,1663
16422,19861,627,3,Business,20,2,47985,20,2,49607,20,2,50342,20,2,50513,20,2,51756,10,24.1,-1.2551895,36.7822034,-1.2380935,36.8072947,72,1243,1622,906
16423,5238,3686,3,Business,10,4,37143,10,4,37152,10,4,37256,10,4,37688,10,4,40404,18,18.4,-1.255956,36.789867,-1.2198413,36.9054958,247,2716,9,536
16424,19822,291,1,Personal,29,5,40708,29,5,41888,29,5,42775,29,5,42925,29,5,43904,6,19.5,-1.255683,36.813771,-1.2920972,36.8102988,616,979,1180,1037
16425,11973,2898,1,Personal,21,2,47307,21,2,47323,21,2,48677,21,2,49259,21,2,49918,4,21.1,-1.2543164,36.831861,-1.2619538,36.8087637,400,659,16,1936
16426,13622,1482,3,Business,23,2,44241,23,2,44620,23,2,44642,23,2,46151,23,2,49129,23,18.1,-1.338579,36.8963038,-1.2311903,36.8102105,747,2978,379,1531
16427,20415,2587,3,Business,18,1,40641,18,1,40678,18,1,41214,18,1,41678,18,1,43391,6,26.8,-1.2615888,36.7928732,-1.28878,36.8168312,778,1713,37,1000
16428,9686,3621,3,Business,8,3,40481,8,3,40529,8,3,41465,8,3,41646,8,3,42708,6,23.25888921888938,-1.2836583,36.7886014,-1.2951243,36.8281344,291,1062,48,1117
16429,22883,3404,3,Business,28,3,42794,28,3,47181,28,3,49077,28,3,50202,28,3,52022,12,23.25888921888938,-1.2860183,36.8975338,-1.279395,36.825364,554,1820,4387,3021
16430,6063,334,3,Personal,5,6,53888,5,6,61268,5,6,61843,5,6,62038,5,6,63953,17,23.0,-1.2963097,36.7688221,-1.3253826,36.8822315,522,1915,7380,770
16431,9032,419,3,Business,31,3,35615,31,3,36084,31,3,36423,31,3,36738,31,3,37764,6,19.2,-1.2571472,36.7950633,-1.3001813,36.811122,726,1026,469,654
16432,20296,2174,3,Business,30,3,37674,30,3,37678,30,3,37977,30,3,42726,30,3,45480,33,25.2,-1.2482781,36.884092,-1.324878,36.7070285,82,2754,4,5048
16433,27229,375,3,Business,11,3,38011,11,3,41562,11,3,44521,11,3,45911,11,3,48470,8,19.2,-1.2870803,36.8152302,-1.2551895,36.7822034,752,2559,3551,4349
16434,18892,1287,3,Business,28,4,37408,28,4,37418,28,4,37552,28,4,37891,28,4,40594,16,22.4,-1.2551895,36.7822034,-1.2227899,36.8851953,523,2703,10,473
16435,2077,1072,1,Personal,9,6,34814,9,6,34868,9,6,35477,9,6,35722,9,6,36446,7,15.4,-1.261849,36.808254,-1.2966323,36.7875842,103,724,54,854
16436,22780,2627,3,Business,19,2,47813,19,2,47843,19,2,47974,19,2,49608,19,2,49928,2,29.8,-1.2527958,36.8003131,-1.2571472,36.7950633,205,320,30,1765
16437,2837,640,3,Business,21,3,31731,21,3,31782,21,3,32240,21,3,32969,21,3,33156,2,17.2,-1.304033,36.7848695,-1.2980229,36.78865,88,187,51,1187
16438,25845,867,3,Business,2,4,46307,2,4,46463,2,4,47369,2,4,47596,2,4,49246,12,23.25888921888938,-1.2991441,36.7528804,-1.2996533,36.8292629,99,1650,156,1133
16439,8832,3547,3,Business,6,1,47125,6,1,47225,6,1,48131,6,1,48673,6,1,51096,5,23.25888921888938,-1.2761408,36.7710839,-1.2651574,36.7474347,106,2423,100,1448
16440,42,2069,3,Business,28,2,56104,28,2,56161,28,2,57240,28,2,57419,28,2,58476,9,23.4,-1.265715,36.823815,-1.228911,36.881876,233,1057,57,1258
16441,11342,778,3,Business,7,4,30536,7,4,30819,7,4,32732,7,4,33007,7,4,34599,7,23.25888921888938,-1.2535486,36.7933541,-1.2782978,36.8273238,101,1592,283,2188
16442,18129,868,3,Business,21,5,60542,21,5,62099,21,5,63676,21,5,64639,21,5,65656,10,23.0,-1.228911,36.881876,-1.265715,36.823815,147,1017,1557,2540
16443,22328,3436,3,Personal,11,5,47717,11,5,47788,11,5,48415,11,5,48512,11,5,51394,9,20.9,-1.2571472,36.7950633,-1.3133622,36.7876337,362,2882,71,724
16444,8344,2402,3,Business,19,2,52115,19,2,52329,19,2,53978,19,2,54161,19,2,56484,7,29.4,-1.2902539,36.8211322,-1.2975066,36.7689423,341,2323,214,1832
16445,6341,635,3,Business,31,5,52129,31,5,52291,31,5,53564,31,5,53795,31,5,55453,7,24.6,-1.2599563,36.7993439,-1.3081376,36.8329772,582,1658,162,1504
16446,15928,3326,3,Business,21,4,53822,21,4,53867,21,4,54538,21,4,55388,21,4,58965,22,26.4,-1.2551895,36.7822034,-1.3433296,36.9106128,329,3577,45,1521
16447,20752,1792,3,Business,14,2,59298,14,2,59314,14,2,59757,14,2,60099,14,2,60571,3,23.3,-1.2805537,36.7920739,-1.2791535,36.8041561,427,472,16,785
16448,20095,53,3,Business,12,5,42168,12,5,42813,12,5,42848,12,5,44905,12,5,46608,5,26.7,-1.3004062,36.829741,-1.2770708,36.8231093,161,1703,645,2092
16449,14558,955,2,Personal,27,5,49369,27,5,49393,27,5,50377,27,5,50635,27,5,53132,19,24.0,-1.2579172,36.7938337,-1.327079,36.881469,951,2497,24,1242
16450,2384,1724,3,Business,9,5,34163,9,5,35453,9,5,35834,9,5,36180,9,5,37003,8,20.4,-1.2941648,36.7977315,-1.2608592,36.8311977,315,823,1290,727
16451,9815,2523,3,Business,4,1,41383,4,1,41402,4,1,41560,4,1,41796,4,1,45825,17,26.7,-1.2551895,36.7822034,-1.2216605,36.9051793,409,4029,19,394
16452,14607,186,3,Business,17,3,57878,17,3,58380,17,3,58734,17,3,61241,17,3,64105,20,23.25888921888938,-1.2571472,36.7950633,-1.3700383,36.9190174,177,2864,502,2861
16453,22744,1556,3,Business,13,2,47337,13,2,47476,13,2,48490,13,2,49204,13,2,50121,2,26.4,-1.2584143,36.8048002,-1.2701354,36.8072167,446,917,139,1728
16454,26803,3547,3,Business,31,5,45908,31,5,46434,31,5,48760,31,5,49579,31,5,51486,11,24.7,-1.2856319,36.7672998,-1.2549476,36.8269576,269,1907,526,3145
16455,21835,630,3,Personal,21,1,38078,21,1,38098,21,1,38345,21,1,38499,21,1,40595,22,20.1,-1.2664331,36.8000478,-1.3361484,36.9161128,167,2096,20,401
16456,550,2383,3,Business,27,3,38130,27,3,38257,27,3,38491,27,3,38618,27,3,39869,5,26.1,-1.2608993,36.799246,-1.2795796,36.819062,253,1251,127,361
16457,11669,3387,2,Personal,20,4,36530,20,4,36558,20,4,37028,20,4,37259,20,4,37940,7,17.7,-1.2624366,36.7632187,-1.2628638,36.8070399,38,681,28,701
16458,1791,190,3,Business,9,2,40158,9,2,40195,9,2,41825,9,2,45731,9,2,45734,6,26.8,-1.3278522,36.8711134,-1.3270347,36.8667362,459,3,37,5536
16459,4583,1693,3,Business,20,3,33075,20,3,33139,20,3,35094,20,3,35328,20,3,36542,9,21.1,-1.2574088,36.799712,-1.2983864,36.8166668,205,1214,64,2189
16460,5449,2828,2,Business,3,2,57256,3,2,57303,3,2,57475,3,2,57641,3,2,58232,3,20.0,-1.2584143,36.8048002,-1.2615888,36.7928732,103,591,47,338
16461,13441,1754,3,Business,9,7,43191,9,7,43634,9,7,44477,9,7,44555,9,7,45952,12,23.6,-1.2860183,36.8975338,-1.3052491,36.8223899,532,1397,443,921
16462,1671,265,3,Business,3,1,53294,3,1,54100,3,1,54108,3,1,55010,3,1,55610,6,23.4,-1.3022899,36.869332,-1.3016417,36.8271679,406,600,806,910
16463,23305,259,3,Personal,7,4,45366,7,4,51850,7,4,52212,7,4,52490,7,4,56522,6,20.3,-1.304033,36.7848695,-1.3066143,36.8161046,312,4032,6484,640
16464,24409,3338,3,Business,11,2,46865,11,2,46978,11,2,47567,11,2,47990,11,2,49506,5,19.6,-1.2736695,36.8028996,-1.2551895,36.7822034,815,1516,113,1012
16465,13897,1796,3,Business,17,3,48671,17,3,48709,17,3,50053,17,3,50771,17,3,52453,18,23.25888921888938,-1.228911,36.881876,-1.331619,36.847976,691,1682,38,2062
16466,26026,1363,3,Business,10,1,35245,10,1,35419,10,1,36246,10,1,36422,10,1,40656,6,16.7,-1.3004062,36.829741,-1.290815,36.7969312,271,4234,174,1003
16467,8644,1178,3,Business,5,3,60062,5,3,60291,5,3,60714,5,3,63996,5,3,64343,5,22.3,-1.2868515,36.7844247,-1.2677371,36.7729723,882,347,229,3705
16468,20333,2587,3,Business,15,5,56409,15,5,56674,15,5,57283,15,5,57980,15,5,59093,4,27.9,-1.28878,36.8168312,-1.2636814,36.8029965,268,1113,265,1306
16469,18987,393,3,Business,6,1,36245,6,1,36264,6,1,37259,6,1,38103,6,1,39144,11,23.25888921888938,-1.3167113,36.8301563,-1.2638185,36.7930057,910,1041,19,1839
16470,2622,3096,3,Personal,22,5,69806,22,5,69821,22,5,70537,22,5,70799,22,5,73046,11,21.5,-1.2285835,36.8826468,-1.1971022,36.9268952,895,2247,15,978
16471,2457,2222,3,Business,2,1,52931,2,1,53751,2,1,55850,2,1,56494,2,1,58388,7,20.2,-1.2930128,36.8356869,-1.3259463,36.850258,844,1894,820,2743
16472,6444,186,3,Business,30,4,58585,30,4,58709,30,4,59358,30,4,59988,30,4,62471,4,23.25888921888938,-1.2571472,36.7950633,-1.2825816,36.8092346,42,2483,124,1279
16473,25535,60,3,Business,13,1,48547,13,1,48774,13,1,51221,13,1,51893,13,1,54435,16,23.25888921888938,-1.293515,36.897607,-1.2296618,36.8438272,408,2542,227,3119
16474,16227,2008,3,Business,10,5,57002,10,5,58045,10,5,59075,10,5,59362,10,5,61018,6,23.25888921888938,-1.2508229,36.7895263,-1.2788257,36.82877,843,1656,1043,1317
16475,22098,3689,3,Business,30,3,40488,30,3,40582,30,3,40627,30,3,42102,30,3,42412,2,22.7,-1.2579304,36.8019667,-1.2601709,36.8002238,51,310,94,1520
16476,9945,1075,3,Business,27,3,42439,27,3,42484,27,3,43058,27,3,43227,27,3,45175,11,26.2,-1.30435,36.86001,-1.2527958,36.8003131,448,1948,45,743
16477,5147,3647,3,Business,9,4,54781,9,4,54983,9,4,57345,9,4,58507,9,4,62583,18,23.25888921888938,-1.272639,36.794723,-1.3768823,36.7608932,815,4076,202,3524
16478,14426,238,3,Business,29,4,41095,29,4,41108,29,4,41139,29,4,41404,29,4,42820,15,21.4,-1.3077869,36.8443207,-1.3559093,36.9100452,10,1416,13,296
16479,9599,2691,3,Business,26,1,37426,26,1,38404,26,1,38539,26,1,39919,26,1,41540,8,22.9,-1.2857671,36.7875614,-1.2571472,36.7950633,536,1621,978,1515
16480,21773,1792,3,Business,22,4,32918,22,4,33111,22,4,33604,22,4,34003,22,4,35093,5,19.5,-1.2684998,36.7998268,-1.2809121,36.7852524,147,1090,193,892
16481,17718,3295,3,Business,19,2,43836,19,2,44048,19,2,46710,19,2,47927,19,2,48465,6,27.6,-1.2814233,36.8251177,-1.2571472,36.7950633,119,538,212,3879
16482,9170,3675,1,Personal,16,1,49775,16,1,49796,16,1,50042,16,1,51121,16,1,52095,6,22.4,-1.2682179,36.8009289,-1.29387,36.7907813,519,974,21,1325
16483,12526,1417,3,Business,18,1,57012,18,1,57324,18,1,58115,18,1,58461,18,1,59809,7,29.6,-1.2932569,36.8318009,-1.2741728,36.7969108,506,1348,312,1137
16484,24825,3222,3,Business,30,4,47774,30,4,47974,30,4,48533,30,4,48779,30,4,51080,15,23.25888921888938,-1.2551895,36.7822034,-1.3212161,36.8692769,576,2301,200,805
16485,17949,2587,3,Business,23,1,41458,23,1,41691,23,1,42363,23,1,42894,23,1,43833,5,18.7,-1.2527958,36.8003131,-1.2885529,36.8160141,726,939,233,1203
16486,23730,1244,3,Business,14,5,54776,14,5,54853,14,5,55734,14,5,56205,14,5,58445,16,23.7,-1.303596,36.778378,-1.228911,36.881876,708,2240,77,1352
16487,26457,2436,3,Business,3,3,56692,3,3,56742,3,3,57301,3,3,57624,3,3,62361,9,28.0,-1.2551895,36.7822034,-1.2931286,36.7584407,32,4737,50,882
16488,23586,718,3,Business,10,5,39190,10,5,39822,10,5,42143,10,5,43665,10,5,43781,7,23.25888921888938,-1.2551895,36.7822034,-1.2897289,36.8271257,603,116,632,3843
16489,22726,893,3,Business,13,2,39556,13,2,40218,13,2,41260,13,2,41955,13,2,45041,8,22.4,-1.301953,36.788458,-1.2594474,36.8089122,578,3086,662,1737
16490,4967,1246,3,Business,28,4,51740,28,4,51760,28,4,51864,28,4,52796,28,4,53152,2,27.2,-1.2571472,36.7950633,-1.273488,36.804158,770,356,20,1036
16491,26369,1502,3,Business,16,7,40934,16,7,40971,16,7,41467,16,7,43843,16,7,46719,12,23.3,-1.28878,36.8168312,-1.2232123,36.8932547,26,2876,37,2872
16492,10414,2412,3,Business,5,6,63201,5,6,63213,5,6,63217,5,6,64437,5,6,65138,3,21.8,-1.2156006,36.8916865,-1.2285835,36.8826468,338,701,12,1224
16493,20664,3647,3,Business,10,1,63041,10,1,63251,10,1,64206,10,1,64529,10,1,65594,5,18.9,-1.272639,36.794723,-1.292943,36.808292,755,1065,210,1278
16494,19964,2412,3,Business,15,6,44655,15,6,45101,15,6,46287,15,6,46378,15,6,49980,9,22.1,-1.2859912,36.8756811,-1.2285835,36.8826468,547,3602,446,1277
16495,7679,3647,3,Business,14,3,47325,14,3,49915,14,3,50811,14,3,50898,14,3,52051,4,25.6,-1.272639,36.794723,-1.2762965,36.8211047,85,1153,2590,983
16496,9195,3557,3,Business,7,5,44082,7,5,44661,7,5,45228,7,5,46684,7,5,46723,3,24.9,-1.269534,36.80697,-1.2546732,36.8086796,503,39,579,2023
16497,14419,265,3,Business,6,1,55376,6,1,55445,6,1,55811,6,1,57710,6,1,58990,5,23.25888921888938,-1.3117439,36.8108257,-1.300921,36.828195,910,1280,69,2265
16498,13824,2884,2,Personal,1,5,32898,1,5,32946,1,5,34842,1,5,35147,1,5,40979,12,17.9,-1.2764692,36.7580111,-1.3084771,36.6897163,651,5832,48,2201
16499,25501,1136,2,Personal,25,2,27919,25,2,27934,25,2,28680,25,2,28890,25,2,30886,13,18.0,-1.1992343,36.7884894,-1.267452,36.806015,881,1996,15,956
16500,16523,1926,3,Business,9,4,47954,9,4,47976,9,4,48694,9,4,49258,9,4,50601,15,25.6,-1.3332749,36.8708147,-1.346168,36.766149,74,1343,22,1282
16501,16337,1926,3,Business,15,1,46452,15,1,46576,15,1,47068,15,1,48713,15,1,50004,16,23.25888921888938,-1.3263105,36.8622904,-1.2551895,36.7822034,484,1291,124,2137
16502,1747,136,3,Business,15,3,55768,15,3,55799,15,3,56122,15,3,56431,15,3,57479,7,21.5,-1.2649605,36.7981777,-1.2962832,36.7849683,415,1048,31,632
16503,23630,2982,3,Business,7,2,33032,7,2,33044,7,2,33486,7,2,36245,7,2,40134,18,23.25888921888938,-1.300921,36.828195,-1.177202,36.8351183,519,3889,12,3201
16504,6656,3300,3,Business,22,3,55910,22,3,56013,22,3,56955,22,3,57291,22,3,59737,9,24.1,-1.2600926,36.8088685,-1.303596,36.778378,930,2446,103,1278
16505,14585,3517,3,Business,5,3,57926,5,3,58525,5,3,59582,5,3,60544,5,3,60550,2,22.3,-1.278956,36.8375411,-1.2867454,36.8259017,179,6,599,2019
16506,23486,1809,3,Business,3,3,57180,3,3,57202,3,3,57269,3,3,58267,3,3,58275,2,26.6,-1.264272,36.7978791,-1.2646084,36.8028645,446,8,22,1065
16507,24771,517,3,Business,9,1,34353,9,1,34434,9,1,34456,9,1,37096,9,1,37103,8,15.1,-1.3177547,36.8303703,-1.2770708,36.8231093,333,7,81,2662
16508,5867,3434,3,Business,10,1,57087,10,1,58007,10,1,59382,10,1,60321,10,1,64766,29,18.9,-1.1612808,36.9563278,-1.2963097,36.7688221,520,4445,920,2314
16509,18365,2330,3,Business,15,3,38346,15,3,38426,15,3,39737,15,3,39801,15,3,41207,11,23.25888921888938,-1.2890715,36.8157588,-1.2987264,36.8831224,204,1406,80,1375
16510,13361,3043,3,Business,9,3,45375,9,3,47442,9,3,47565,9,3,48081,9,3,52767,7,21.0,-1.2893753,36.8242869,-1.2884831,36.773488,813,4686,2067,639
16511,168,1586,3,Personal,14,4,51072,14,4,51217,14,4,51635,14,4,51751,14,4,54517,18,28.2,-1.3324865,36.8938303,-1.2896972,36.8080357,205,2766,145,534
16512,2888,1363,3,Business,22,4,41092,22,4,41226,22,4,41730,22,4,41798,22,4,42374,2,22.4,-1.3004062,36.829741,-1.298744,36.8178237,867,576,134,572
16513,19515,1500,3,Business,13,6,40712,13,6,41510,13,6,43157,13,6,43418,13,6,44181,6,25.8,-1.2759989,36.820884,-1.2638185,36.7930057,660,763,798,1908
16514,16238,203,3,Business,28,4,68986,28,4,69381,28,4,69790,28,4,70175,28,4,71278,8,28.1,-1.2963097,36.7688221,-1.2622145,36.8087391,164,1103,395,794
16515,19406,496,3,Business,20,1,45305,20,1,45318,20,1,45373,20,1,45987,20,1,47465,15,23.25888921888938,-1.2285835,36.8826468,-1.2551895,36.7822034,839,1478,13,669
16516,14676,1209,3,Business,17,3,47234,17,3,47261,17,3,48402,17,3,48742,17,3,49913,9,23.25888921888938,-1.2638185,36.7930057,-1.3004062,36.829741,177,1171,27,1481
16517,26598,2718,3,Business,3,3,41574,3,3,41658,3,3,42297,3,3,42423,3,3,43524,3,23.8,-1.2668815,36.8017244,-1.269534,36.80697,755,1101,84,765
16518,762,3108,3,Business,13,3,51114,13,3,51143,13,3,51715,13,3,51808,13,3,53589,25,27.2,-1.2551895,36.7822034,-1.1648303,36.951368,598,1781,29,665
16519,803,232,3,Personal,28,2,47135,28,2,47140,28,2,48476,28,2,48634,28,2,50768,21,17.4,-1.329648,36.678007,-1.266294,36.8057971,754,2134,5,1494
16520,17019,867,3,Business,13,4,44428,13,4,44485,13,4,45684,13,4,46171,13,4,48513,9,22.1,-1.2638185,36.7930057,-1.2991441,36.7528804,827,2342,57,1686
16521,19853,2360,3,Business,24,1,52215,24,1,52420,24,1,54674,24,1,54860,24,1,55817,8,24.5,-1.2703375,36.8247799,-1.2551895,36.7822034,362,957,205,2440
16522,1887,1231,3,Business,21,5,43432,21,5,43832,21,5,45291,21,5,45754,21,5,48585,8,22.8,-1.2821422,36.8161565,-1.3014461,36.7661381,831,2831,400,1922
16523,875,1166,2,Personal,25,2,63527,25,2,63591,25,2,64411,25,2,64857,25,2,67260,7,23.9,-1.2884997,36.8183895,-1.2606291,36.796951,96,2403,64,1266
16524,18653,1687,3,Business,5,1,37665,5,1,37736,5,1,38408,5,1,38736,5,1,39520,5,24.4,-1.2626574,36.8014034,-1.2655381,36.8354648,148,784,71,1000
16525,19841,3521,3,Business,18,4,32151,18,4,32180,18,4,32710,18,4,33130,18,4,33471,2,23.25888921888938,-1.2701354,36.8072167,-1.2696908,36.81519,607,341,29,950
16526,8874,1222,3,Personal,29,3,35085,29,3,35199,29,3,36161,29,3,37001,29,3,38719,8,18.1,-1.2566689,36.7796952,-1.2876365,36.816096,155,1718,114,1802
16527,8822,1329,3,Business,28,2,47816,28,2,47842,28,2,48007,28,2,48412,28,2,50171,8,21.4,-1.273056,36.811298,-1.3193233,36.840991,591,1759,26,570
16528,27938,3403,3,Business,6,3,47918,6,3,50188,6,3,53447,6,3,53571,6,3,55175,8,21.8,-1.2553615,36.7895376,-1.3038353,36.8107609,742,1604,2270,3383
16529,16691,3070,3,Business,22,3,50900,22,3,50991,22,3,51981,22,3,52766,22,3,55511,19,24.5,-1.3127834,36.8696399,-1.2521881,36.7537237,691,2745,91,1775
16530,25226,1075,3,Business,29,1,54989,29,1,55016,29,1,55174,29,1,55319,29,1,56934,3,23.25888921888938,-1.2527958,36.8003131,-1.2551895,36.7822034,204,1615,27,303
16531,14338,1271,3,Business,13,2,36810,13,2,38453,13,2,39050,13,2,39431,13,2,40647,10,22.3,-1.2943371,36.8267,-1.3107918,36.761794,276,1216,1643,978
16532,26711,3434,3,Business,13,5,52521,13,5,52537,13,5,53112,13,5,53570,13,5,55614,17,19.0,-1.2963097,36.7688221,-1.2482465,36.8889062,951,2044,16,1033
16533,1300,704,1,Business,22,3,50059,22,3,50075,22,3,50792,22,3,53488,22,3,57401,21,25.7,-1.2564152,36.7792803,-1.2860183,36.8975338,228,3913,16,3413
16534,12869,1304,3,Business,13,2,37803,13,2,38854,13,2,39617,13,2,39805,13,2,42234,12,22.2,-1.3332749,36.8708147,-1.2693662,36.8085295,559,2429,1051,951
16535,4729,3271,1,Personal,8,5,46687,8,5,47428,8,5,48387,8,5,48945,8,5,49908,5,21.7,-1.2924222,36.7892865,-1.2670058,36.8041388,268,963,741,1517
16536,6152,3185,1,Personal,25,3,35102,25,3,42038,25,3,42065,25,3,43106,25,3,45141,16,23.25888921888938,-1.291216,36.8746657,-1.2295205,36.8120426,618,2035,6936,1068
16537,24798,102,3,Personal,11,4,48921,11,4,53497,11,4,56205,11,4,58049,11,4,58199,4,27.2,-1.2676134,36.8339269,-1.2866976,36.8315965,790,150,4576,4552
16538,23210,1469,3,Business,2,4,53382,2,4,53594,2,4,55051,2,4,55859,2,4,57066,7,23.25888921888938,-1.2571472,36.7950633,-1.3038156,36.8122733,607,1207,212,2265
16539,16530,136,3,Business,6,1,32851,6,1,34743,6,1,36342,6,1,39894,6,1,42505,16,23.25888921888938,-1.2908945,36.8246514,-1.3254522,36.7216584,106,2611,1892,5151
16540,5448,2150,3,Business,10,1,44977,10,1,45073,10,1,45081,10,1,45558,10,1,47480,9,18.6,-1.303596,36.778378,-1.344446,36.756597,855,1922,96,485
16541,825,635,3,Business,12,2,39167,12,2,40224,12,2,40950,12,2,41206,12,2,42210,7,24.7,-1.2602337,36.7990548,-1.3081376,36.8329772,550,1004,1057,982
16542,7032,3528,3,Business,31,5,39976,31,5,41295,31,5,42473,31,5,42701,31,5,44447,3,21.5,-1.3014515,36.8120092,-1.2904753,36.8144721,502,1746,1319,1406
16543,289,2956,3,Business,27,6,51837,27,6,52320,27,6,53041,27,6,53272,27,6,54816,5,23.25888921888938,-1.2584143,36.8048002,-1.281754,36.8324229,171,1544,483,952
16544,6888,2330,3,Business,24,5,46983,24,5,47076,24,5,47281,24,5,48161,24,5,50152,9,21.4,-1.3015197,36.7658456,-1.2645318,36.7981775,155,1991,93,1085
16545,23789,1207,3,Business,26,2,35151,26,2,35299,26,2,36502,26,2,36821,26,2,38345,7,23.25888921888938,-1.2629666,36.8068369,-1.2745321,36.765088,72,1524,148,1522
